"CO_ANO";"CO_MES";"CO_NCM";"SG_UF_NCM";"VL_FOB"
2024;4;"94036000";"SC";3432
2024;3;"62129000";"SC";3832
2024;4;"82075011";"SC";4610
2024;2;"21039021";"SC";194
2024;2;"40169990";"SC";720
2024;3;"62044900";"SC";8
2024;4;"85015110";"SC";24264
2024;2;"35061090";"SC";12182
2024;5;"54060010";"SC";460
2024;3;"85043400";"SC";145642
2024;2;"04061010";"SC";10
2024;4;"05040090";"SC";13246
2024;4;"85446000";"SC";2275
2024;2;"02032900";"SC";1644706
2024;1;"19019020";"SC";3
2024;1;"20079990";"SC";56
2024;4;"02109911";"SC";1839797
2024;4;"84796000";"SC";3999
2024;3;"62046200";"SC";124
2024;5;"85049040";"SC";1532
2024;4;"09023000";"SC";84
2024;2;"07089000";"SC";260
2024;1;"84679900";"SC";1095
2024;5;"62014000";"SC";1788
2024;5;"32041400";"SC";1144
2024;2;"03038932";"SC";85
2024;3;"82019000";"SC";71
2024;2;"84819090";"SC";8
2024;4;"61034300";"SC";21
2024;3;"38140090";"SC";21940
2024;5;"90181990";"SC";1474
2024;4;"94059900";"SC";1200
2024;2;"21039091";"SC";432
2024;1;"49119900";"SC";8
2024;1;"35061010";"SC";136
2024;5;"21050010";"SC";80
2024;5;"85015210";"SC";59343
2024;3;"21032010";"SC";163
2024;2;"39262000";"SC";755
2024;4;"62045200";"SC";4144
2024;3;"84819090";"SC";291
2024;3;"70132200";"SC";23
2024;5;"73269090";"SC";1121
2024;5;"61159500";"SC";6453
2024;1;"04015021";"SC";48
2024;1;"84849000";"SC";4795
2024;5;"85389090";"SC";2361
2024;3;"02012090";"SC";306
2024;3;"39100019";"SC";42458
2024;4;"39172300";"SC";3996
2024;2;"07041000";"SC";16
2024;2;"39269090";"SC";940903
2024;1;"84813000";"SC";6819
2024;3;"07020000";"SC";39
2024;5;"08083000";"SC";30
2024;2;"40101200";"SC";1333
2024;1;"62044900";"SC";284
2024;1;"07069000";"SC";47
2024;3;"39262000";"SC";17185
2024;4;"87089300";"SC";1784
2024;3;"84603900";"SC";13450
2024;3;"07096000";"SC";132
2024;5;"02023000";"SC";1758
2024;2;"85167910";"SC";11704
2024;2;"84807100";"SC";4489604
2024;2;"61179000";"SC";2
2024;4;"39173229";"SC";1697
2024;5;"68159990";"SC";16884
2024;2;"87085099";"SC";2099
2024;3;"07099990";"SC";130
2024;4;"58063200";"SC";1242
2024;3;"84818097";"SC";186
2024;5;"85016300";"SC";7613
2024;5;"85443000";"SC";374
2024;4;"84213200";"SC";797
2024;1;"05040090";"SC";11241
2024;4;"61091000";"SC";352
2024;3;"85362000";"SC";2562
2024;2;"61072200";"SC";1352
2024;2;"44111410";"SC";46206
2024;5;"62046900";"SC";1814
2024;1;"39262000";"SC";12160
2024;4;"84385000";"SC";1662
2024;4;"08044000";"SC";407425
2024;1;"02102000";"SC";153
2024;5;"85049040";"SC";263
2024;1;"95069100";"SC";2390
2024;5;"39100012";"SC";101962
2024;5;"02071220";"SC";46
2024;2;"90041000";"SC";39
2024;1;"04029900";"SC";14
2024;2;"18069000";"SC";428
2024;2;"09021000";"SC";253
2024;2;"85318000";"SC";1021
2024;1;"28299032";"SC";50000
2024;3;"41071220";"SC";6227
2024;4;"48051900";"SC";270842
2024;1;"85164000";"SC";368
2024;4;"10089090";"SC";27
2024;3;"07051100";"SC";61
2024;4;"62043200";"SC";16
2024;5;"61023000";"SC";8087
2024;2;"96170010";"SC";2816
2024;3;"70196400";"SC";7
2024;3;"85334019";"SC";869
2024;5;"85389090";"SC";424
2024;4;"39172300";"SC";9009
2024;5;"84139190";"SC";80859
2024;3;"85361000";"SC";10
2024;1;"44123900";"SC";545260
2024;5;"84834090";"SC";241940
2024;4;"29252929";"SC";163
2024;1;"87089990";"SC";117
2024;4;"65050032";"SC";3
2024;3;"03074310";"SC";85
2024;5;"90329099";"SC";21
2024;1;"61103000";"SC";466
2024;4;"61152920";"SC";3001
2024;1;"48194000";"SC";25940
2024;1;"61091000";"SC";33434
2024;3;"94042900";"SC";49017
2024;3;"85131010";"SC";83
2024;4;"39042200";"SC";32400
2024;3;"22029900";"SC";207
2024;5;"85334011";"SC";2220
2024;4;"16042010";"SC";164756
2024;3;"84143011";"SC";172022
2024;3;"02071400";"SC";223094
2024;3;"64041900";"SC";9324
2024;4;"73044190";"SC";2067
2024;1;"71179000";"SC";2356
2024;1;"42022210";"SC";8533
2024;3;"84248990";"SC";230
2024;5;"05119999";"SC";122520
2024;1;"73181500";"SC";43562
2024;1;"73071990";"SC";230234
2024;1;"29315999";"SC";30120
2024;3;"07099990";"SC";3
2024;5;"94052100";"SC";27
2024;3;"85176259";"SC";2901
2024;4;"48042100";"SC";33444
2024;3;"69072100";"SC";316889
2024;5;"20081900";"SC";77
2024;5;"85015110";"SC";12972
2024;3;"90329010";"SC";157
2024;2;"12019000";"SC";4813235
2024;4;"61099000";"SC";81067
2024;4;"84818021";"SC";2001
2024;1;"84818095";"SC";644
2024;4;"85072010";"SC";2453
2024;4;"94038900";"SC";426
2024;5;"40059190";"SC";309
2024;3;"39231090";"SC";14292
2024;5;"62122000";"SC";717
2024;5;"07020000";"SC";79
2024;5;"21032010";"SC";11
2024;2;"60041032";"SC";16102
2024;1;"84099912";"SC";2437030
2024;4;"39222000";"SC";3451
2024;3;"21069090";"SC";11
2024;5;"94049000";"SC";1620
2024;1;"39232990";"SC";1238
2024;4;"85044090";"SC";614
2024;3;"07103000";"SC";39
2024;4;"94042900";"SC";40138
2024;1;"60062200";"SC";236251
2024;3;"69072100";"SC";10551
2024;3;"84518000";"SC";40500
2024;1;"69074000";"SC";727
2024;5;"63023100";"SC";529
2024;3;"85361000";"SC";1641
2024;4;"84748090";"SC";2600
2024;5;"84803000";"SC";5730
2024;5;"48183000";"SC";11286
2024;3;"20098990";"SC";32
2024;5;"28092019";"SC";710
2024;3;"61034900";"SC";3128
2024;2;"02091011";"SC";80784
2024;2;"69120000";"SC";73535
2024;5;"02062910";"SC";113
2024;3;"44170090";"SC";107524
2024;4;"94035000";"SC";1231
2024;1;"19041000";"SC";60
2024;1;"20082010";"SC";93
2024;1;"84812090";"SC";14940
2024;3;"02013000";"SC";56
2024;3;"07061000";"SC";27
2024;1;"03035300";"SC";20
2024;2;"03038990";"SC";148
2024;4;"08052900";"SC";35
2024;2;"85072010";"SC";2144
2024;2;"85366910";"SC";1492
2024;3;"90189010";"SC";42625
2024;5;"39219090";"SC";2210
2024;4;"58071000";"SC";35117
2024;1;"03069500";"SC";102
2024;4;"85043111";"SC";1063
2024;1;"21069029";"SC";1924
2024;1;"62034200";"SC";2547
2024;1;"21039029";"SC";53
2024;5;"85015290";"SC";1855
2024;5;"48191000";"SC";3766
2024;3;"87089990";"SC";1834
2024;5;"85168090";"SC";2
2024;4;"49089000";"SC";5596
2024;4;"90212900";"SC";1121
2024;2;"02032200";"SC";76
2024;5;"61042300";"SC";29
2024;5;"82083000";"SC";634
2024;3;"82074010";"SC";2829
2024;2;"07131090";"SC";24
2024;3;"84833029";"SC";4696
2024;4;"84821010";"SC";154
2024;2;"09030090";"SC";24
2024;2;"08071100";"SC";24
2024;4;"32074090";"SC";13282
2024;4;"07051900";"SC";13
2024;4;"84836090";"SC";6528
2024;1;"07019000";"SC";112
2024;4;"19041000";"SC";258017
2024;2;"84812090";"SC";291
2024;4;"85176294";"SC";35
2024;1;"19021900";"SC";266
2024;1;"61143000";"SC";6737
2024;1;"07081000";"SC";6
2024;1;"19053100";"SC";96343
2024;3;"28362010";"SC";30289
2024;1;"82032010";"SC";143
2024;2;"02032900";"SC";2840
2024;1;"39259090";"SC";2130
2024;2;"85444200";"SC";132
2024;3;"03061710";"SC";163
2024;3;"85176262";"SC";135
2024;5;"84849000";"SC";29
2024;3;"88073000";"SC";1575
2024;5;"15021012";"SC";325210
2024;5;"07142000";"SC";65
2024;2;"89033200";"SC";136287
2024;3;"48043110";"SC";43648
2024;1;"21039021";"SC";27
2024;4;"08011100";"SC";80
2024;2;"90178010";"SC";35
2024;5;"30064011";"SC";399
2024;4;"22021000";"SC";372
2024;1;"22011000";"SC";323
2024;1;"48181000";"SC";461365
2024;4;"84819090";"SC";8039
2024;1;"90212900";"SC";407
2024;5;"61099000";"SC";34
2024;3;"03069500";"SC";481
2024;4;"85013110";"SC";1612
2024;3;"21069029";"SC";2415
2024;1;"39201099";"SC";10979
2024;4;"16023210";"SC";68932
2024;3;"02032900";"SC";1745917
2024;2;"90328925";"SC";547
2024;5;"40070020";"SC";17
2024;5;"38249989";"SC";499
2024;5;"84649090";"SC";2808
2024;5;"52079000";"SC";462
2024;5;"44091000";"SC";4786456
2024;3;"73269090";"SC";129618
2024;5;"20031000";"SC";54
2024;4;"61061000";"SC";401
2024;5;"44071100";"SC";203926
2024;1;"61112000";"SC";49134
2024;2;"85389090";"SC";16190
2024;3;"85334099";"SC";783
2024;1;"75052290";"SC";1024
2024;5;"29315999";"SC";2041
2024;1;"69072200";"SC";55010
2024;5;"84139190";"SC";27009
2024;5;"07089000";"SC";141
2024;4;"61023000";"SC";1259
2024;3;"61044300";"SC";348
2024;1;"87089300";"SC";429
2024;4;"02109911";"SC";475511
2024;3;"02062910";"SC";612
2024;5;"48189090";"SC";5753
2024;3;"07134090";"SC";18
2024;4;"58021000";"SC";38566
2024;3;"64041900";"SC";224
2024;4;"69072100";"SC";3446
2024;5;"85389090";"SC";928
2024;4;"84313900";"SC";2765
2024;5;"73158900";"SC";27
2024;1;"05040090";"SC";24094
2024;4;"69072200";"SC";50556
2024;5;"05040013";"SC";36607
2024;1;"08071100";"SC";127
2024;4;"61013000";"SC";1906
2024;2;"85365090";"SC";16794
2024;2;"44219900";"SC";113910
2024;4;"39191010";"SC";1
2024;1;"48183000";"SC";12984
2024;1;"17019900";"SC";50
2024;4;"84148011";"SC";7932
2024;1;"84069090";"SC";12029
2024;3;"73121090";"SC";2106
2024;1;"94051190";"SC";4104
2024;2;"85015210";"SC";20656
2024;3;"07041000";"SC";84
2024;5;"61046300";"SC";1678
2024;2;"85015310";"SC";320647
2024;3;"22029900";"SC";938
2024;5;"48193000";"SC";796448
2024;2;"85362000";"SC";816
2024;2;"61022000";"SC";41
2024;3;"84842000";"SC";1876
2024;3;"07101000";"SC";127
2024;4;"03039110";"SC";2826
2024;4;"48041100";"SC";537710
2024;3;"62032300";"SC";139
2024;1;"84213100";"SC";5196
2024;4;"39174090";"SC";170073
2024;5;"85115010";"SC";18928
2024;5;"07031019";"SC";66
2024;5;"61022000";"SC";52
2024;1;"61062000";"SC";1045
2024;2;"85015310";"SC";7739
2024;5;"02071400";"SC";95882
2024;1;"28332990";"SC";1550
2024;3;"85114000";"SC";10547
2024;1;"21041011";"SC";69
2024;5;"84213100";"SC";268
2024;2;"39259090";"SC";1160
2024;5;"82015000";"SC";1423
2024;4;"02071400";"SC";1621628
2024;2;"07049000";"SC";73
2024;3;"17019900";"SC";12055
2024;2;"02032900";"SC";3193499
2024;4;"63029910";"SC";185
2024;4;"61046200";"SC";2120
2024;1;"21032010";"SC";104
2024;3;"63026000";"SC";465978
2024;5;"05040011";"SC";64941
2024;3;"10062010";"SC";70
2024;2;"24022000";"SC";1611
2024;1;"16010000";"SC";29
2024;5;"62059090";"SC";88
2024;5;"69072200";"SC";5731
2024;5;"20098990";"SC";19
2024;4;"85015110";"SC";249
2024;3;"90184999";"SC";4153
2024;3;"40103500";"SC";227
2024;4;"64039990";"SC";9462
2024;5;"07099200";"SC";120
2024;3;"88040000";"SC";832
2024;5;"19053100";"SC";440
2024;4;"96039000";"SC";1252
2024;5;"84148090";"SC";49873
2024;3;"07020000";"SC";433
2024;2;"60064300";"SC";5
2024;4;"39269090";"SC";1
2024;2;"39174090";"SC";264495
2024;1;"08039000";"SC";32
2024;2;"19053200";"SC";86
2024;1;"84212100";"SC";4330
2024;2;"59113200";"SC";27193
2024;4;"49029000";"SC";2
2024;4;"61069000";"SC";15885
2024;3;"87089990";"SC";3703
2024;4;"85015210";"SC";5533
2024;2;"12122100";"SC";18
2024;2;"02071400";"SC";812066
2024;5;"61091000";"SC";4708
2024;5;"84224090";"SC";240550
2024;5;"73043910";"SC";134
2024;5;"39073022";"SC";6
2024;4;"39269090";"SC";1516
2024;3;"62052000";"SC";23722
2024;1;"94035000";"SC";8995
2024;5;"44123900";"SC";19664
2024;2;"02071220";"SC";97
2024;4;"40169300";"SC";863
2024;3;"08109090";"SC";20
2024;3;"20052000";"SC";144
2024;4;"15079011";"SC";423
2024;4;"02071400";"SC";935500
2024;2;"73151900";"SC";44
2024;4;"90328911";"SC";11
2024;3;"23011090";"SC";335643
2024;5;"85030090";"SC";17500
2024;4;"84389000";"SC";51762
2024;4;"69072100";"SC";9850
2024;3;"71162090";"SC";610
2024;2;"10059010";"SC";33
2024;1;"09011190";"SC";37
2024;2;"85371020";"SC";176
2024;5;"85321000";"SC";63885
2024;5;"28429000";"SC";6600
2024;5;"04061090";"SC";38
2024;4;"90328990";"SC";8999
2024;3;"85439010";"SC";416
2024;4;"85015210";"SC";22846
2024;5;"52053100";"SC";405
2024;2;"82032010";"SC";19
2024;1;"85318000";"SC";15
2024;1;"08061000";"SC";89
2024;2;"44091000";"SC";2170117
2024;4;"07049000";"SC";26
2024;2;"42033000";"SC";1136
2024;2;"62121000";"SC";35716
2024;3;"05040090";"SC";620
2024;3;"19012090";"SC";24
2024;5;"73158200";"SC";1092
2024;5;"85014019";"SC";64
2024;1;"73079100";"SC";1079
2024;3;"85364900";"SC";50085
2024;1;"02074200";"SC";126867
2024;1;"84213990";"SC";489
2024;5;"32081020";"SC";10433
2024;2;"85364100";"SC";1001
2024;1;"07129010";"SC";38
2024;3;"90328911";"SC";1368
2024;3;"96081000";"SC";27
2024;4;"61072100";"SC";1695
2024;3;"08083000";"SC";92
2024;2;"85044030";"SC";243
2024;3;"08083000";"SC";32
2024;5;"12149000";"SC";12
2024;4;"62111200";"SC";705
2024;5;"61046300";"SC";52323
2024;5;"07093000";"SC";23
2024;4;"96190000";"SC";14460
2024;2;"40103900";"SC";513
2024;1;"30064012";"SC";1380
2024;4;"65050019";"SC";4
2024;3;"39259090";"SC";4836
2024;4;"84143011";"SC";281942
2024;3;"84831019";"SC";223
2024;1;"85015110";"SC";258
2024;4;"85364900";"SC";4686
2024;1;"85444200";"SC";245
2024;2;"62043200";"SC";76
2024;3;"73063000";"SC";763
2024;2;"39204390";"SC";732
2024;4;"05040090";"SC";15856
2024;1;"39169090";"SC";48
2024;2;"87084090";"SC";376
2024;3;"32091010";"SC";11493
2024;3;"27101911";"SC";7019
2024;5;"21039021";"SC";11
2024;4;"69072100";"SC";8060
2024;1;"69072200";"SC";9950
2024;3;"07061000";"SC";48
2024;2;"62042200";"SC";2094
2024;4;"87089411";"SC";84
2024;2;"44071100";"SC";292871
2024;4;"32121000";"SC";2839
2024;3;"05119999";"SC";7823
2024;5;"59100000";"SC";263
2024;5;"56039290";"SC";248
2024;1;"94034000";"SC";85399
2024;4;"85176239";"SC";123693
2024;1;"08051000";"SC";57
2024;4;"64062000";"SC";728
2024;4;"08031000";"SC";12
2024;2;"21033021";"SC";18
2024;5;"52071000";"SC";999
2024;3;"60041032";"SC";3
2024;4;"85015310";"SC";58215
2024;2;"07069000";"SC";216
2024;4;"34025000";"SC";51278
2024;5;"39199020";"SC";1
2024;3;"22029900";"SC";395
2024;3;"85176239";"SC";28328
2024;3;"39173290";"SC";4877
2024;5;"44013100";"SC";16798
2024;2;"65050019";"SC";4
2024;4;"13021999";"SC";3686
2024;2;"02071400";"SC";29274
2024;4;"73181500";"SC";403144
2024;5;"04089100";"SC";454
2024;5;"90328981";"SC";1503
2024;4;"84099917";"SC";24563
2024;1;"40159000";"SC";30677
2024;1;"61072100";"SC";1740
2024;1;"73202010";"SC";3
2024;4;"61042300";"SC";1599
2024;2;"08072000";"SC";76
2024;4;"85044050";"SC";40330
2024;4;"15079011";"SC";49
2024;1;"39174090";"SC";90
2024;2;"84842000";"SC";1772
2024;2;"85235210";"SC";19
2024;5;"84811000";"SC";175
2024;2;"69041000";"SC";3971
2024;3;"85015310";"SC";735217
2024;2;"83100000";"SC";103
2024;5;"85049040";"SC";3953
2024;4;"22011000";"SC";308
2024;3;"73269090";"SC";1622
2024;4;"73181900";"SC";1592
2024;5;"02071220";"SC";7929
2024;5;"69072100";"SC";151211
2024;5;"56075011";"SC";13
2024;4;"29051710";"SC";23280
2024;5;"62034300";"SC";3
2024;2;"69022010";"SC";41112
2024;1;"96039000";"SC";3557
2024;3;"84485922";"SC";6954
2024;3;"85369090";"SC";18
2024;4;"94035000";"SC";25505
2024;2;"07051100";"SC";60
2024;2;"40129090";"SC";166181
2024;3;"39259090";"SC";4185
2024;4;"12024200";"SC";5
2024;5;"61082200";"SC";203
2024;5;"85437099";"SC";15389
2024;3;"63026000";"SC";34811
2024;4;"87085099";"SC";792
2024;1;"61034300";"SC";54
2024;1;"69072100";"SC";28988
2024;3;"39232190";"SC";118014
2024;5;"62104000";"SC";23
2024;4;"61089200";"SC";1792
2024;5;"84193400";"SC";60340
2024;5;"84879000";"SC";10
2024;5;"07020000";"SC";101
2024;5;"33051000";"SC";99
2024;4;"94034000";"SC";49353
2024;4;"07133319";"SC";19
2024;3;"20041000";"SC";31
2024;1;"33069000";"SC";82655
2024;3;"94034000";"SC";1317
2024;5;"61062000";"SC";40
2024;4;"62059090";"SC";15138
2024;4;"05040090";"SC";17118
2024;1;"84359000";"SC";472
2024;2;"90328982";"SC";2239
2024;5;"84839000";"SC";376
2024;1;"48042100";"SC";43272
2024;2;"68118200";"SC";12568
2024;5;"20082010";"SC";20
2024;5;"60041031";"SC";5309
2024;2;"73181500";"SC";1301
2024;5;"84136090";"SC";304150
2024;2;"82057000";"SC";294
2024;2;"07142000";"SC";99
2024;3;"85015210";"SC";8772
2024;3;"87141000";"SC";24156
2024;4;"84799090";"SC";56545
2024;3;"85166000";"SC";1054
2024;2;"04051000";"SC";147
2024;2;"44039800";"SC";1414817
2024;3;"73181500";"SC";46
2024;1;"61091000";"SC";150
2024;1;"20029000";"SC";16
2024;1;"38160090";"SC";5063
2024;1;"07089000";"SC";66
2024;1;"94017100";"SC";1208
2024;3;"07039090";"SC";12
2024;2;"61051000";"SC";3252
2024;3;"21041019";"SC";19
2024;3;"33061000";"SC";11825
2024;2;"84386000";"SC";26679
2024;1;"84329000";"SC";342525
2024;3;"62032200";"SC";88
2024;3;"07099990";"SC";17
2024;5;"61062000";"SC";389
2024;4;"60063120";"SC";13110
2024;3;"44123900";"SC";439091
2024;5;"42022220";"SC";4358
2024;2;"35069190";"SC";5511
2024;1;"40169300";"SC";4100
2024;4;"84831090";"SC";29883
2024;5;"84679900";"SC";85
2024;3;"48084000";"SC";1390
2024;3;"73269090";"SC";3233
2024;4;"48084000";"SC";4452
2024;4;"96151100";"SC";67
2024;4;"48189090";"SC";4162
2024;3;"62045300";"SC";90
2024;1;"85452000";"SC";405
2024;2;"72092600";"SC";77
2024;4;"85115010";"SC";5923
2024;2;"07032090";"SC";18
2024;4;"60041031";"SC";11817
2024;2;"18063210";"SC";26
2024;4;"62034200";"SC";3517
2024;2;"25010020";"SC";14
2024;4;"16023230";"SC";239506
2024;2;"72044900";"SC";178673
2024;4;"85371020";"SC";3842
2024;3;"85015110";"SC";894
2024;4;"16023220";"SC";1983529
2024;2;"96032900";"SC";325
2024;1;"85016300";"SC";11221
2024;4;"62045900";"SC";1805
2024;3;"07089000";"SC";57
2024;5;"85065010";"SC";375
2024;3;"73182100";"SC";255
2024;4;"84799090";"SC";615
2024;1;"38085910";"SC";69
2024;3;"19041000";"SC";10
2024;1;"03038943";"SC";46
2024;5;"70091000";"SC";2807
2024;1;"62046900";"SC";8
2024;1;"94036000";"SC";277149
2024;1;"12092900";"SC";538080
2024;4;"28332200";"SC";124
2024;2;"84818094";"SC";1216
2024;1;"73181600";"SC";36
2024;2;"18063210";"SC";12
2024;5;"85041000";"SC";14394
2024;1;"02071220";"SC";34101
2024;4;"08052100";"SC";21
2024;3;"48219000";"SC";2
2024;5;"84849000";"SC";80
2024;3;"04012010";"SC";250
2024;5;"62092000";"SC";78
2024;5;"85381000";"SC";2170
2024;2;"04061090";"SC";47
2024;3;"73182900";"SC";5655
2024;5;"61013000";"SC";19666
2024;3;"84818099";"SC";16898
2024;1;"94036000";"SC";226693
2024;4;"19041000";"SC";155
2024;1;"02071400";"SC";139623
2024;3;"87141000";"SC";1766
2024;3;"62046300";"SC";17931
2024;3;"69072100";"SC";8983
2024;3;"48239099";"SC";61180
2024;3;"02064900";"SC";21
2024;5;"84339090";"SC";63549
2024;2;"04072100";"SC";132
2024;2;"10019900";"SC";458632
2024;2;"84833090";"SC";801
2024;2;"04063000";"SC";130
2024;3;"74198090";"SC";1852
2024;4;"73071920";"SC";597
2024;5;"62023000";"SC";1306
2024;3;"60063210";"SC";7349
2024;1;"85049040";"SC";825
2024;5;"84229090";"SC";9511
2024;1;"63039200";"SC";1198
2024;4;"19053100";"SC";75
2024;3;"61034300";"SC";13662
2024;4;"96032900";"SC";2016
2024;1;"85362000";"SC";2611
2024;5;"48043110";"SC";23379
2024;4;"85354090";"SC";121708
2024;2;"84821010";"SC";1274
2024;4;"07031019";"SC";102
2024;2;"73182200";"SC";46375
2024;1;"85044050";"SC";1301102
2024;2;"84818095";"SC";16917
2024;5;"07109000";"SC";50
2024;1;"84351000";"SC";19582
2024;3;"20057000";"SC";66
2024;2;"94061090";"SC";522
2024;5;"05100090";"SC";80153
2024;4;"84283990";"SC";17967
2024;5;"41079210";"SC";680521
2024;3;"61045300";"SC";1757
2024;3;"56074900";"SC";894
2024;2;"44123900";"SC";44300
2024;1;"07132010";"SC";37
2024;4;"31029000";"SC";161343
2024;5;"08094000";"SC";17
2024;3;"94042100";"SC";25317
2024;5;"82083000";"SC";24920
2024;4;"02071400";"SC";476537
2024;3;"69072200";"SC";11077
2024;1;"54024400";"SC";3766
2024;2;"48030090";"SC";166072
2024;2;"61042300";"SC";33
2024;5;"62064000";"SC";281
2024;4;"62024000";"SC";133565
2024;3;"85392990";"SC";6
2024;4;"82023100";"SC";176
2024;5;"44071100";"SC";284303
2024;5;"60041012";"SC";14367
2024;5;"08105000";"SC";53
2024;4;"87083090";"SC";207238
2024;5;"84213100";"SC";66
2024;3;"11041200";"SC";35
2024;2;"87141000";"SC";3796
2024;5;"69072100";"SC";42017
2024;2;"86079900";"SC";18829
2024;2;"87083090";"SC";17376
2024;2;"21069090";"SC";62
2024;1;"84834090";"SC";99924
2024;5;"84279000";"SC";2000
2024;3;"62046300";"SC";25
2024;3;"04063000";"SC";71
2024;3;"44091000";"SC";1442479
2024;4;"61159500";"SC";39
2024;2;"62092000";"SC";5776
2024;1;"65050022";"SC";626
2024;4;"94051190";"SC";33097
2024;5;"61046200";"SC";15236
2024;2;"07133329";"SC";18560
2024;4;"87169010";"SC";93905
2024;3;"90271000";"SC";34684
2024;3;"85118090";"SC";795
2024;4;"38140090";"SC";1
2024;3;"39259090";"SC";19316
2024;4;"15131100";"SC";20
2024;5;"62046200";"SC";207982
2024;1;"44071100";"SC";662946
2024;2;"73181500";"SC";1
2024;4;"61123100";"SC";38
2024;2;"35030019";"SC";263467
2024;2;"08061000";"SC";62
2024;1;"84831090";"SC";35
2024;5;"39269090";"SC";141
2024;5;"62064000";"SC";308
2024;1;"85319000";"SC";23
2024;3;"21069010";"SC";10
2024;3;"73269090";"SC";2507
2024;5;"82075090";"SC";54
2024;4;"28230010";"SC";2870
2024;2;"95045000";"SC";100000
2024;2;"07051900";"SC";6
2024;2;"16023230";"SC";564253
2024;3;"11081400";"SC";1960
2024;4;"03072100";"SC";66
2024;3;"02071400";"SC";81498
2024;4;"73181500";"SC";453
2024;3;"40169990";"SC";6830
2024;5;"62063000";"SC";479
2024;3;"84219999";"SC";2375
2024;5;"48043190";"SC";122887
2024;5;"04032000";"SC";69
2024;1;"84834090";"SC";551067
2024;1;"39269090";"SC";1568
2024;1;"85359090";"SC";3600
2024;2;"39269090";"SC";3
2024;1;"20081100";"SC";215
2024;1;"84139190";"SC";33771
2024;2;"84823000";"SC";2601
2024;3;"74152900";"SC";4
2024;4;"04029900";"SC";21
2024;4;"02064900";"SC";268548
2024;3;"95082900";"SC";24321
2024;4;"04064000";"SC";20
2024;5;"83026000";"SC";39
2024;5;"39069049";"SC";6790
2024;5;"20041000";"SC";417
2024;4;"44091000";"SC";1920761
2024;2;"12075090";"SC";6
2024;1;"30064011";"SC";305
2024;3;"40169990";"SC";18
2024;5;"07129010";"SC";126
2024;2;"18069000";"SC";186
2024;3;"82054000";"SC";6
2024;4;"03038990";"SC";94285
2024;1;"02032900";"SC";264402
2024;1;"82052000";"SC";50
2024;1;"69073000";"SC";3
2024;4;"90184999";"SC";5344
2024;5;"73182400";"SC";0
2024;1;"61042200";"SC";1734
2024;3;"21050010";"SC";153
2024;3;"17019900";"SC";213
2024;2;"84243090";"SC";1457
2024;1;"39174090";"SC";49555
2024;1;"07122000";"SC";176850
2024;2;"85094090";"SC";374
2024;3;"39232110";"SC";132
2024;1;"90308490";"SC";4013
2024;2;"94039100";"SC";193
2024;3;"69072100";"SC";15972
2024;1;"07096000";"SC";24
2024;2;"03035400";"SC";102
2024;5;"04089900";"SC";361
2024;4;"61113000";"SC";20073
2024;5;"05040090";"SC";6874
2024;5;"07031029";"SC";4
2024;1;"40169300";"SC";4
2024;2;"32071090";"SC";357314
2024;5;"82077090";"SC";4629
2024;2;"32074010";"SC";6910
2024;1;"10062010";"SC";152
2024;4;"90181980";"SC";3020
2024;2;"02071400";"SC";101012
2024;5;"84146000";"SC";9394
2024;5;"29181929";"SC";247
2024;3;"04051000";"SC";50
2024;4;"90329010";"SC";432
2024;4;"27101290";"SC";20
2024;2;"85052090";"SC";3498
2024;5;"02071400";"SC";114563
2024;5;"62123000";"SC";1186
2024;3;"49111090";"SC";144
2024;4;"61159500";"SC";5474
2024;3;"41079210";"SC";120053
2024;2;"12119090";"SC";76
2024;2;"94033000";"SC";25264
2024;5;"39252000";"SC";62410
2024;4;"44039800";"SC";1902122
